Power of An Hour,Dave Lakhani,3.31,Business & economics,http://books.google.com/books/content?id=idPQNAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Science of Stephen King,Lois H. Gresh,3.49,Literary criticism,http://books.google.com/books/content?id=ns5kJxqNcUUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Feminist Measures,Lynn Keller,4.4,Social science,http://books.google.com/books/content?id=KADTtlj82WIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Simulacra and Simulation,Jean Baudrillard,3.98,Social science,http://books.google.com/books/content?id=9Z9biHaoLZIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Their Sisters' Keepers,Estelle B. Freedman,4.23,History,http://books.google.com/books/content?id=Pa8JcZhehLQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Philosophy of History,Georg Wilhelm Friedrich Hegel,3.82,History,http://books.google.com/books/content?id=ROJdwgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Will to Believe,William James,4.06,Philosophy,http://books.google.com/books/content?id=8qRGDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Fads and Fallacies in the Name of Science,Martin Gardner,4.06,Science,http://books.google.com/books/content?id=TwP3SGAUsnkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Three Graphic Novels,E.F. Bleiler,3.75,Fiction,http://books.google.com/books/content?id=eUPpDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Best Science Fiction Stories of H. G. Wells,Herbert George Wells,3.84,Literary collections,http://books.google.com/books/content?id=Q6Hbdb3AVJEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The World as Will and Representation,Arthur Schopenhauer,4.18,Philosophy,http://books.google.com/books/content?id=KM6XiJqLhucC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Technical Manual and Dictionary of Classical Ballet,Gail Grant,4.37,Performing arts,http://books.google.com/books/content?id=gaMIILrrKgkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Lost Continents,Lyon Sprague De Camp,3.64,Social science,http://books.google.com/books/content?id=3YHwFivT-ykC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Mozart's Don Giovanni,Wolfgang Amadeus Mozart,3.93,Music,http://books.google.com/books/content?id=665b5zp1la0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
1001 Illuminated Initial Letters,Owen Jones,3.46,Design,http://books.google.com/books/content?id=hocfAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Galapagos,William Beebe,3.84,Nature,http://books.google.com/books/content?id=wFKrGA5-lRoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Bartleby and Benito Cereno,Herman Melville,3.8,Fiction,http://books.google.com/books/content?id=L-shDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Candide,Voltaire,3.76,Fiction,http://books.google.com/books/content?id=ZTaYCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Young Goodman Brown  and Other Short Stories,Nathaniel Hawthorne,3.86,Fiction,http://books.google.com/books/content?id=-AwmDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Gift of the Magi and Other Short Stories,O. Henry,4.14,Fiction,http://books.google.com/books/content?id=5-ohDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Rime of the Ancient Mariner and Other Poems,Samuel Taylor Coleridge,3.94,Poetry,http://books.google.com/books/content?id=aA4mDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
A Diderot Pictorial Encyclopedia of Trades and Industry,Denis Diderot,3.6,Design,http://books.google.com/books/content?id=lfT3wAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Road Not Taken  and Other Poems,Robert Frost,4.27,Poetry,http://books.google.com/books/content?id=CGLcDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Secret Garden Coloring Book,Frances Hodgson Burnett,4.25,Juvenile nonfiction,http://books.google.com/books/content?id=sxHdAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Adventures of Jimmy Skunk,Thornton W. Burgess,4.13,Juvenile fiction,http://books.google.com/books/content?id=dVZ8DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Marriage of Heaven and Hell,William Blake,4.24,Art,http://books.google.com/books/content?id=nt4Bwy6LDrwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Birth of Tragedy,Friedrich Wilhelm Nietzsche,3.98,Philosophy,http://books.google.com/books/content?id=5pzdCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Children's Christmas Stories and Poems,Candace Ward,4.5,Juvenile fiction,http://books.google.com/books/content?id=Iv4nK-EmQ3wC&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Modest Proposal and Other Satirical Works,Jonathan Swift,4.05,Literary collections,http://books.google.com/books/content?id=O4wlDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Great Short Stories by American Women,Candace Ward,3.95,Fiction,http://books.google.com/books/content?id=W9qaDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Oresteia Trilogy,Aeschylus,4.01,Drama,http://books.google.com/books/content?id=Bg0mDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Black Beauty Coloring Book,Anna Sewell,4.25,Juvenile nonfiction,http://books.google.com/books/content?id=g9sGnDz5nW8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Ballet Class Coloring Book,John Green,3.64,Juvenile nonfiction,http://books.google.com/books/content?id=p6PBkK10xqMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Best Ghost and Horror Stories,Bram Stoker,3.49,Fiction,http://books.google.com/books/content?id=iiaFDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Enter Jeeves,P. G. Wodehouse,4.2,Fiction,http://books.google.com/books/content?id=zFckAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Odyssey,Homer,3.75,Poetry,http://books.google.com/books/content?id=udcwDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Wit and Wisdom of Mark Twain,Mark Twain,4.2,Literary criticism,http://books.google.com/books/content?id=D1iMCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
An Ideal Husband,Oscar Wilde,4.04,Humor,http://books.google.com/books/content?id=MapWGG3WJQgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Politics,Aristotle,3.93,Political science,http://books.google.com/books/content?id=9NMoAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Canterville Ghost and Other Stories,Oscar Wilde,3.93,Fiction,http://books.google.com/books/content?id=fzAmDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The House of Mirth,Edith Wharton,3.95,Fiction,http://books.google.com/books/content?id=GJYoAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Life is a Dream,Pedro Calderón de la Barca,3.98,Drama,http://books.google.com/books/content?id=i0fc64syC7IC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Letters to a Young Poet,Rainer Maria Rilke,4.33,Poetry,http://books.google.com/books/content?id=RaNiAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Oliver Twist,Charles Dickens,3.86,Fiction,http://books.google.com/books/content?id=QJrP4tDptroC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Howards End,E. M. Forster,3.96,Fiction,http://books.google.com/books/content?id=k2ZbDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Women in Love,D. H. Lawrence,3.66,Fiction,http://books.google.com/books/content?id=e9swDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Trojan Women and Hippolytus,Euripides,3.56,Drama,http://books.google.com/books/content?id=dPomDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Life Is a Dream/La Vida Es Sueño,Pedro Calderon de la Barca,3.98,Foreign language study,http://books.google.com/books/content?id=OpUoAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Pilgrim's Progress,John Bunyan,3.99,Fiction,http://books.google.com/books/content?id=uy6ue_mi_AwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Gorgias and Timaeus,Plato,3.74,Literary collections,http://books.google.com/books/content?id=k8ipwOrlyz4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Great Russian Short Stories,Paul Negri,4,Fiction,http://books.google.com/books/content?id=3_CW0gsgDvsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Babbitt,Sinclair Lewis,3.66,Fiction,http://books.google.com/books/content?id=YdagDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Hunger,Knut Hamsun,4.06,Biography & autobiography,http://books.google.com/books/content?id=b9goAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Jew of Malta,Christopher Marlowe,3.61,Drama,http://books.google.com/books/content?id=qjp-Ji2IopcC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Idiot,Fyodor Dostoyevsky,4.18,Fiction,http://books.google.com/books/content?id=ctkoAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Critique of Pure Reason,Immanuel Kant,3.94,Philosophy,http://books.google.com/books/content?id=U75JGtgpDt0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Discourse on the Origin of Inequality,Jean-Jacques Rousseau,3.83,Philosophy,http://books.google.com/books/content?id=UNooAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Philosophy of History,Georg Wilhelm Friedrich Hegel,3.82,Philosophy,http://books.google.com/books/content?id=calVsYdns1EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Anna Karenina,graf Leo Tolstoy,4.04,Fiction,http://books.google.com/books/content?id=6UsNAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Sword of Welleran,Lord Dunsany,4.04,Fiction,http://books.google.com/books/content?id=K2ZcyQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Paradise Lost,John Milton,3.81,Poetry,http://books.google.com/books/content?id=HaoqAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Autobiography of Thomas Jefferson,Thomas Jefferson,3.86,History,http://books.google.com/books/content?id=j8PbwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Philosophy of Right,G. W. F. Hegel,3.86,Philosophy,http://books.google.com/books/content?id=KMAsAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Worm Ouroboros,E. R. Eddison,3.7,Fiction,http://books.google.com/books/content?id=qh_y0A1QwiMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Great Speeches by African Americans,James Daley,4.29,Social science,http://books.google.com/books/content?id=XMUsAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Intimate Journals,Charles Baudelaire,3.73,Literary collections,http://books.google.com/books/content?id=mr2E7yolzp0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
On the Origin of Species,Charles Darwin,3.99,Science,http://books.google.com/books/content?id=PoMyAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Kingdom of God Is Within You,Leo Tolstoy,4.13,Religion,http://books.google.com/books/content?id=UTw1AwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Quicksand,Nella Larsen,3.67,Fiction,http://books.google.com/books/content?id=LDw1AwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Sociology in Our Times,Diana Kendall,3.22,Science,http://books.google.com/books/content?id=mY0luMKpMycC&printsec=frontcover&img=1&zoom=1&source=gbs_api
A History of Modern Psychology,Duane Schultz,3.85,Psychology,http://books.google.com/books/content?id=ge36EniJWwQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Seventy Wonders of the Ancient World,Christopher Scarre,4.02,Architecture,http://books.google.com/books/content?id=BHaQQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Jean-Jacques Rousseau and His World,Sir Gavin De Beer,3.2,Écrivains français - 18e siècle - biographies,
Graphic Design,Richard Hollis,3.99,Art,http://books.google.com/books/content?id=GI9tngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Greek Mythology,Richard Buxton,4.23,,http://books.google.com/books/content?id=OMH4swEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Rainbow Goblins,Ul De Rico,4.42,Juvenile fiction,http://books.google.com/books/content?id=kMMePQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Big Bad Wolf,Linda Jones,3.82,Fiction,http://books.google.com/books/content?id=_oqKmVNatvMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
An Original Sin,Nina Bangs,3.75,Fiction,http://books.google.com/books/content?id=NnwvNAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Aphrodite's Passion,Julie Kenner,3.62,Fiction,http://books.google.com/books/content?id=Bhfj9acyNLIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Call of the Moon,Ronda Thompson,3.74,Fiction,http://books.google.com/books/content?id=Mm0AAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Love Bites,Lynsay Sands,4.12,Fiction,http://books.google.com/books/content?id=hJQPAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Dancing on my grave,Gelsey Kirkland,3.79,Biography & autobiography,http://books.google.com/books/content?id=yBdNxjnijVQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Aviators,W. E. B. Griffin,4.24,Fiction,http://books.google.com/books/content?id=Lw43BCjvz58C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Valentine Legacy,Catherine Coulter,3.88,Fiction,http://books.google.com/books/content?id=pFct5JG6D-UC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Maze,Catherine Coulter,4.11,Fiction,http://books.google.com/books/content?id=80KNDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Cold Blood,Lynda La Plante,3.93,Fiction,http://books.google.com/books/content?id=jf7YZKXbQNUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Flying Finish,Dick Francis,3.93,Fiction,http://books.google.com/books/content?id=4fzRGS42WZYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Heart of the Sea,Nora Roberts,4.15,Fiction,http://books.google.com/books/content?id=hldCldS4mosC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Out of this World,,4.07,Fiction,http://books.google.com/books/content?id=Y4-0uT5WR_AC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Beyond Seduction,Emma Holly,3.69,Fiction,http://books.google.com/books/content?id=1mDu56quFgUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Shadow Game,Christine Feehan,4.12,Fiction,http://books.google.com/books/content?id=yzztsk4NI7wC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Laurell K. Hamilton Set,Laurell K. Hamilton,4.51,Fiction,http://books.google.com/books/content?id=z4sEAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
After Glow,Jayne Castle,4.13,Fiction,http://books.google.com/books/content?id=GC9XwgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Cravings,MaryJanice Davidson,3.81,Fiction,http://books.google.com/books/content?id=sj9WHs6AA34C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Bite,Charlaine Harris,3.77,Fiction,http://books.google.com/books/content?id=048rTiUp02oC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Incubus Dreams: An Anita Blake  Vampire Hunter Novel,Laurell K. Hamilton,3.79,Fiction,http://books.google.com/books/content?id=u3dgtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Spellbound,Nora Roberts,3.8,Fiction,http://books.google.com/books/content?id=iYbKRHMrCloC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Micah. (Anita Blake,Laurell K. Hamilton,3.63,Blake,
Ghost Hunter,Jayne Castle,4.13,Fiction,http://books.google.com/books/content?id=1EKGRDgf26oC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Morrigan's Cross,Nora Roberts,4.14,Fiction,http://books.google.com/books/content?id=kL_M8m6QXlEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Dance of the Gods,Nora Roberts,4.14,Fiction,http://books.google.com/books/content?id=1xU1uQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Valley of Silence,Nora Roberts,4.22,Fiction,http://books.google.com/books/content?id=PLmxDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Complete Science Fiction Treasury of H.G. Wells,H. G. Wells,4.13,Science fiction,
Three Complete Novels,Sandra Brown,4.21,Fiction,http://books.google.com/books/content?id=d2r6jdej-XEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Complete Poems,Edgar Allan Poe,4.32,Poetry,http://books.google.com/books/content?id=C4Y-KgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Three Complete Novels,Michael Crichton,4.06,Fiction,http://books.google.com/books/content?id=d1bGOAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Three Complete Novels,Edward Morgan Forster,4.2,English fiction,http://books.google.com/books/content?id=UGvOCPB9u8UC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Complete Hans Christian Andersen Fairy Tales,Hans Christian Andersen,4.28,Juvenile fiction,http://books.google.com/books/content?id=n4O_9qeNxZYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Four Novels,Charles Dickens,4.29,Fiction,http://books.google.com/books/content?id=bHcCAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
A New Collection of Three Complete Novels,Michael Crichton,3.99,Fiction,http://books.google.com/books/content?id=HGrNSAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Jane Austen : the Complete Novels,Jane Austen,4.55,England,
Two Complete Novels,Douglas Adams,4.18,Detective and mystery stories,http://books.google.com/books/content?id=mVcKAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Tolkien Companion,J. E. A. Tyler,4.11,Literary criticism,http://books.google.com/books/content?id=AiZNPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
John Irving,John Irving,3.82,Fiction,http://books.google.com/books/content?id=m08LAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Complete Novels,Jane Austen,4.55,Fiction,http://books.google.com/books/content?id=o7TgAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Ultimate Hitchhiker's Guide,Douglas Adams,4.38,Fiction,http://books.google.com/books/content?id=cA3jxBtM1vIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Crossing,Cormac McCarthy,4.12,,
The Complete Adventures and Memoirs of Sherlock Holmes,Arthur Conan Doyle,4.33,Fiction,http://books.google.com/books/content?id=_Ld2twEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Three Terrifying Bestselling Novels,John Saul,4.5,Fiction,http://books.google.com/books/content?id=iwINAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Secret Garden,Frances Hodgson Burnett,4.13,Juvenile fiction,http://books.google.com/books/content?id=oGNbnTQdiJ4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Three Complete Novels,Colleen McCullough,3.67,Fiction,http://books.google.com/books/content?id=QDzwWuzbjhAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Three complete novels,Stephen King,4.53,Fiction,http://books.google.com/books/content?id=V-cOAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Christmas Carol and the Night Before Christmas,Charles Dickens,4.33,Fiction,http://books.google.com/books/content?id=90NmAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Works of Jack London,Jack London,4.19,Adventure stories,http://books.google.com/books/content?id=rEBaAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Daphne Dumaurier,Outlet,4.12,,
Favorite Tales of Sholom Aleichem,Sholem Aleichem,4.23,Fiction,
H.G. Wells Science Fiction Treasury,Herbert George Wells,3.94,Science fiction,http://books.google.com/books/content?id=rk1L6ihBLYkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Be Here Now,Ram Dass,4.29,Body,http://books.google.com/books/content?id=As2aeQb2bHAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Classic Myths to Read Aloud: The Great Stories of Greek and Roman Mythology  Specially Arranged for Children Five and Up by an Educational Expert,William F. Russell,4.09,Fiction,http://books.google.com/books/content?id=yga4h-1reBcC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Illustrated Hitchhiker's Guide to the Galaxy,Douglas Adams,4.32,Science,
China and Japan,Donald A. Mackenzie,3.55,Travel,http://books.google.com/books/content?id=NaAjCNdJGhUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Portable James Joyce,James Joyce,4.16,Fiction,
The Orion Mystery,Robert Bauval,3.93,History,http://books.google.com/books/content?id=XLSerhdFKVsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Pound Era,Hugh Kenner,4.39,Literary criticism,http://books.google.com/books/content?id=06EwDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Haunted Screen,Lotte H. Eisner,4.18,Performing arts,http://books.google.com/books/content?id=APHvT248QLQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Politics of Cultural Despair,Fritz R. Stern,4.05,History,http://books.google.com/books/content?id=c6wwDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Europe and the People Without History,Eric R. Wolf,4.13,Social science,http://books.google.com/books/content?id=eJWjES159ocC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Responsibility of Forms,Roland Barthes,3.94,Literary criticism,http://books.google.com/books/content?id=XTLuwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Geisha,Liza Crihfield Dalby,4,Social science,http://books.google.com/books/content?id=LGTVNSYrKucC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Balanchine,Bernard Taper,4.31,Biography & autobiography,http://books.google.com/books/content?id=fztBS9mc-Q8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Haiti  History  and the Gods,Joan Dayan,3.95,History,http://books.google.com/books/content?id=-aQwDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Masculinity and Male Codes of Honor in Modern France,Robert A. Nye,4.36,History,http://books.google.com/books/content?id=BbgwDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Infections and Inequalities,Paul Farmer,4.08,Medical,http://books.google.com/books/content?id=gnWc1e0-7tAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Undertaker of the Mind,Jonathan Andrews,3.42,Biography & autobiography,http://books.google.com/books/content?id=_zYTngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Exiled in Paris,James Campbell,3.97,Biography & autobiography,http://books.google.com/books/content?id=zcp4GAk8SmIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Whole World Is Watching,Todd Gitlin,3.71,Political science,http://books.google.com/books/content?id=VbkwDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Berlioz,David Cairns,4.27,Biography & autobiography,http://books.google.com/books/content?id=EwIskvIA5yQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
浅草紅団,Yasunari Kawabata,3.35,Fiction,http://books.google.com/books/content?id=m8MP88JnszwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Poems of Exile,Ovid,4.12,History,http://books.google.com/books/content?id=cyEI5755N2UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Pathologies of Power,Paul Farmer,4.25,History,http://books.google.com/books/content?id=HacwDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Giovanni and Lusanna,Gene Brucker,3.56,History,http://books.google.com/books/content?id=47EwDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
World Atlas of Great Apes and Their Conservation,Julian Oliver Caldecott,4.56,Nature,http://books.google.com/books/content?id=VMtbmkOYD-kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Storming the Gates of Paradise,Rebecca Solnit,4.2,History,http://books.google.com/books/content?id=BtG1-Scm08kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Gardening with a Wild Heart,Judith Larner Lowry,4.29,Gardening,http://books.google.com/books/content?id=Kit0gMn0X90C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Spinoza,Steven Nadler,4.09,Biography & autobiography,http://books.google.com/books/content?id=iSe95FJrfeYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Ethics and Politics of Asylum,Matthew J. Gibney,3.55,Law,http://books.google.com/books/content?id=fdyhjrmpqx0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Insurgent Collective Action and Civil War in El Salvador,Elisabeth Jean Wood,3.8,History,http://books.google.com/books/content?id=QBAAN3ABKmIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Who Needs Greek?,Simon Goldhill,3.4,History,http://books.google.com/books/content?id=ylQBwT8PFlUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Presocratic Philosophers,G. S. Kirk,4.24,Philosophy,http://books.google.com/books/content?id=kFpd86J8PLsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Moral Luck,Bernard Williams,4.1,Philosophy,http://books.google.com/books/content?id=wMGW2Ehldp8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Evolution and the Theory of Games,John Maynard Smith,4,Science,http://books.google.com/books/content?id=Nag2IhmPS3gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Problems of the Self,Bernard Williams,4.02,Philosophy,http://books.google.com/books/content?id=RwWEgc-m0U0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Winter's Tale,William Shakespeare,3.69,Drama,http://books.google.com/books/content?id=JoI6wGaVslUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Tolstoy: Anna Karenina,Anthony Thorlby,4.19,Literary criticism,http://books.google.com/books/content?id=eOrv5wGPnTgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Reading Greek Tragedy,Simon Goldhill,4.04,Drama,http://books.google.com/books/content?id=zmQKcdh4i-oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Gabriel García Márquez: One Hundred Years of Solitude,Michael Wood,4.51,Language arts & disciplines,http://books.google.com/books/content?id=bgc5AAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
